Position,Clean sheets,Goals conceded,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Recoveries,Successful 50/50s,Own goals,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Goals per match,Shots,Shooting accuracy %,Saves,Penalties saved,age,value_eur,overall,Arial Saves,Duels %,Aerial battles %
Midfielder,0.0,0.0,34.0,56,4.0,29.0,47.0,110.0,5.0,0.0,1,786,27.1,1.0,55.0,22,2.0,33.0,2,0,10,3.0,3,0.1,19.0,37,0.0,0.0,26,3700000,72,0.0,49.44444444444444,50.68493150684932
Defender,1.0,1.0,3.0,33,1.0,0.0,4.0,10.0,0.0,0.0,0,104,34.67,0.0,7.0,14,0.0,5.0,1,0,4,0.0,0,0.0,0.0,0,0.0,0.0,26,22000000,82,0.0,33.333333333333336,50.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,70000,53,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,3900000,73,0.0,0.0,0.0
Defender,4.0,12.0,14.0,100,0.0,10.0,39.0,53.0,25.0,0.0,1,357,29.75,1.0,28.0,14,0.0,10.0,0,0,3,0.0,0,0.0,0.0,0,0.0,0.0,28,14000000,81,0.0,60.0,56.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,180000,55,0.0,0.0,0.0
Midfielder,0.0,0.0,5.0,80,1.0,3.0,2.0,11.0,1.0,0.0,0,96,13.71,1.0,0.0,0,0.0,7.0,0,0,2,0.0,0,0.0,1.0,0,0.0,0.0,26,12000000,79,0.0,52.94117647058823,50.0
Midfielder,0.0,0.0,60.0,73,5.0,41.0,119.0,244.0,31.0,0.0,1,1584,41.68,0.0,19.0,21,0.0,87.0,7,0,23,1.0,2,0.05,15.0,33,0.0,0.0,28,9500000,78,0.0,49.746192893401016,42.64705882352941
Goalkeeper,15.0,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,983,28.09,0.0,0.0,0,0.0,188.0,2,0,2,0.0,0,0.0,0.0,0,76.0,0.0,25,59000000,89,42.0,0.0,0.0
Defender,0.0,7.0,3.0,67,0.0,1.0,14.0,9.0,1.0,0.0,0,90,30.0,0.0,0.0,0,0.0,8.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,30,650000,68,0.0,66.66666666666667,50.0
Defender,10.0,60.0,34.0,62,6.0,44.0,177.0,149.0,5.0,0.0,7,1299,36.08,5.0,196.0,18,3.0,98.0,7,0,20,3.0,1,0.0,0.0,0,0.0,0.0,27,7000000,76,0.0,51.627906976744185,54.285714285714285
Forward,0.0,0.0,2.0,0,1.0,1.0,59.0,0.0,0.0,0.0,2,634,20.45,5.0,3.0,0,0.0,0.0,4,0,40,14.0,5,0.16,23.0,39,0.0,0.0,36,2000000,74,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0,4,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,950000,65,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,775000,65,0.0,0.0,0.0
Defender,6.0,50.0,48.0,71,6.0,31.0,133.0,214.0,13.0,0.0,3,1568,44.8,4.0,106.0,11,2.0,59.0,0,0,7,0.0,1,0.0,0.0,0,0.0,0.0,30,4800000,75,0.0,56.22119815668203,51.111111111111114
Defender,1.0,26.0,10.0,50,3.0,23.0,157.0,72.0,7.0,0.0,0,566,33.29,1.0,2.0,0,1.0,47.0,4,0,12,2.0,1,0.0,0.0,0,0.0,0.0,30,7500000,78,0.0,54.4,59.75609756097561
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,1900000,70,0.0,0.0,0.0
Goalkeeper,2.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,297,29.7,0.0,0.0,0,0.0,82.0,0,0,0,0.0,0,0.0,0.0,0,35.0,0.0,26,1600000,70,15.0,0.0,0.0
Defender,3.0,3.0,16.0,88,0.0,7.0,36.0,17.0,1.0,0.0,0,195,24.38,0.0,6.0,0,0.0,9.0,0,0,5,0.0,0,0.0,0.0,0,0.0,0.0,27,13500000,80,0.0,47.05882352941177,50.0
Midfielder,0.0,0.0,30.0,67,8.0,24.0,27.0,110.0,26.0,0.0,1,691,20.94,0.0,17.0,29,1.0,22.0,7,0,38,3.0,2,0.06,21.0,14,0.0,0.0,19,7000000,73,0.0,41.935483870967744,34.54545454545455
Midfielder,0.0,0.0,30.0,67,8.0,24.0,27.0,110.0,26.0,0.0,1,691,20.94,0.0,17.0,29,1.0,22.0,7,0,38,3.0,2,0.06,21.0,14,0.0,0.0,25,230000,60,0.0,41.935483870967744,34.54545454545455
Midfielder,0.0,0.0,30.0,70,4.0,15.0,35.0,137.0,9.0,0.0,0,1044,45.39,1.0,42.0,29,7.0,45.0,0,0,8,3.0,3,0.13,13.0,31,0.0,0.0,32,6500000,77,0.0,44.85294117647059,35.0
Defender,7.0,39.0,38.0,74,5.0,52.0,213.0,133.0,8.0,0.0,0,906,32.36,1.0,42.0,33,0.0,61.0,6,0,35,4.0,2,0.0,0.0,0,0.0,0.0,27,6000000,75,0.0,58.095238095238095,63.24324324324324
Midfielder,0.0,0.0,62.0,69,24.0,25.0,15.0,207.0,63.0,0.0,16,2693,72.78,19.0,248.0,25,41.0,130.0,2,0,30,2.0,8,0.22,94.0,41,0.0,0.0,26,83000000,89,0.0,47.910863509749305,48.38709677419355
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,7500000,76,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,775000,63,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,6000000,77,0.0,0.0,0.0
Forward,0.0,0.0,15.0,0,9.0,5.0,34.0,0.0,0.0,0.0,2,542,18.69,4.0,7.0,0,0.0,0.0,1,1,24,16.0,5,0.17,36.0,42,0.0,0.0,29,10500000,78,0.0,0.0,0.0
Forward,0.0,0.0,12.0,0,4.0,4.0,0.0,0.0,0.0,0.0,1,131,5.46,1.0,5.0,0,0.0,0.0,1,0,12,9.0,4,0.17,27.0,56,0.0,0.0,34,8000000,80,0.0,0.0,0.0
Midfielder,0.0,0.0,33.0,67,5.0,46.0,20.0,156.0,13.0,0.0,1,1016,42.33,1.0,35.0,29,2.0,68.0,6,0,13,0.0,1,0.04,19.0,37,0.0,0.0,29,10000000,78,0.0,45.3125,27.77777777777778
Defender,0.0,5.0,2.0,50,0.0,3.0,12.0,6.0,1.0,0.0,0,38,19.0,0.0,0.0,0,0.0,3.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,1300000,74,0.0,42.857142857142854,0.0
Midfielder,0.0,0.0,46.0,74,4.0,30.0,46.0,149.0,30.0,0.0,2,1614,73.36,1.0,13.0,23,0.0,52.0,2,0,15,0.0,1,0.05,10.0,30,0.0,0.0,27,10000000,77,0.0,59.68586387434555,40.38461538461539
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,7000000,74,0.0,0.0,0.0
Forward,0.0,0.0,14.0,0,6.0,11.0,59.0,0.0,0.0,0.0,1,482,14.61,1.0,3.0,0,0.0,0.0,1,0,28,6.0,6,0.18,25.0,48,0.0,0.0,28,6000000,74,0.0,0.0,0.0
Forward,0.0,0.0,9.0,67,0.0,8.0,12.0,33.0,16.0,0.0,1,227,16.21,0.0,10.0,30,1.0,4.0,1,0,1,1.0,0,0.0,6.0,33,0.0,0.0,21,300000,60,0.0,51.45631067961165,56.0
Midfielder,0.0,0.0,89.0,72,6.0,48.0,50.0,142.0,25.0,0.0,0,816,26.32,1.0,6.0,17,2.0,47.0,3,0,44,0.0,2,0.06,20.0,30,0.0,0.0,30,3800000,73,0.0,47.94871794871795,52.10084033613445
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,200000,58,0.0,0.0,0.0
Forward,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,28,5.6,0.0,1.0,0,0.0,0.0,0,0,1,0.0,0,0.0,3.0,33,0.0,0.0,17,1300000,66,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,46000000,86,0.0,0.0,0.0
Midfielder,0.0,0.0,61.0,70,9.0,48.0,128.0,170.0,13.0,0.0,2,2248,66.12,3.0,26.0,19,2.0,164.0,4,0,23,1.0,0,0.0,32.0,22,0.0,0.0,23,25000000,82,0.0,56.206896551724135,57.241379310344826
Forward,0.0,0.0,48.0,0,12.0,14.0,113.0,0.0,0.0,0.0,2,558,15.94,3.0,34.0,0,0.0,0.0,6,0,38,23.0,6,0.17,59.0,34,0.0,0.0,29,9000000,77,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,5500000,74,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,600000,62,0.0,0.0,0.0
Midfielder,0.0,0.0,79.0,66,10.0,54.0,81.0,345.0,41.0,0.0,3,2244,60.65,1.0,26.0,23,2.0,84.0,10,0,44,2.0,7,0.19,47.0,36,0.0,0.0,24,12000000,78,0.0,48.08184143222506,45.26315789473684
Defender,9.0,52.0,31.0,61,5.0,50.0,568.0,162.0,6.0,0.0,1,1358,36.7,2.0,3.0,67,0.0,135.0,8,0,33,7.0,0,0.0,0.0,0,0.0,0.0,25,6500000,74,0.0,64.9616368286445,67.57679180887372
Defender,5.0,18.0,28.0,71,1.0,23.0,148.0,73.0,0.0,0.0,0,599,29.95,0.0,22.0,14,1.0,39.0,1,0,8,0.0,0,0.0,0.0,0,0.0,0.0,25,2500000,71,0.0,62.0,61.111111111111114
Defender,10.0,54.0,67.0,49,9.0,71.0,353.0,252.0,10.0,4.0,1,1496,39.37,1.0,7.0,29,3.0,164.0,7,0,36,0.0,1,0.0,0.0,0,0.0,0.0,25,7500000,75,0.0,60.1123595505618,62.56410256410256
Midfielder,0.0,0.0,22.0,73,4.0,11.0,3.0,82.0,23.0,0.0,0,512,21.33,1.0,33.0,15,2.0,5.0,2,0,17,1.0,0,0.0,10.0,20,0.0,0.0,29,6500000,75,0.0,37.83783783783784,14.705882352941176
Defender,0.0,15.0,15.0,60,1.0,5.0,29.0,29.0,3.0,0.0,0,162,27.0,1.0,15.0,13,0.0,9.0,0,0,3,0.0,0,0.0,0.0,0,0.0,0.0,18,450000,61,0.0,75.67567567567568,57.142857142857146
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,450000,63,0.0,0.0,0.0
Midfielder,0.0,0.0,51.0,57,37.0,31.0,20.0,227.0,29.0,0.0,10,2258,61.03,15.0,222.0,23,24.0,134.0,0,0,14,1.0,10,0.27,97.0,40,0.0,0.0,25,65000000,87,0.0,40.0,40.0
Defender,4.0,38.0,29.0,76,3.0,48.0,194.0,142.0,10.0,1.0,2,961,34.32,1.0,4.0,50,0.0,80.0,7,0,26,0.0,2,0.0,0.0,0,0.0,0.0,29,10000000,79,0.0,58.8235294117647,61.36363636363637
Defender,0.0,10.0,6.0,67,0.0,7.0,10.0,18.0,3.0,0.0,0,97,19.4,0.0,2.0,0,1.0,5.0,0,0,0,1.0,0,0.0,0.0,0,0.0,0.0,36,1700000,80,0.0,56.25,50.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,32,2300000,73,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,13000000,79,0.0,0.0,0.0
Midfielder,0.0,0.0,44.0,73,2.0,12.0,39.0,76.0,26.0,0.0,1,632,31.6,1.0,8.0,13,3.0,43.0,5,0,28,1.0,1,0.05,12.0,25,0.0,0.0,27,10000000,77,0.0,59.82532751091703,65.625
Midfielder,0.0,0.0,17.0,53,4.0,16.0,5.0,49.0,10.0,0.0,1,268,19.14,0.0,7.0,14,0.0,18.0,1,0,5,0.0,0,0.0,7.0,14,0.0,0.0,21,1900000,69,0.0,53.333333333333336,38.46153846153846
Defender,7.0,44.0,40.0,73,2.0,38.0,321.0,129.0,1.0,1.0,1,1210,40.33,1.0,4.0,25,0.0,93.0,5,0,29,2.0,1,0.0,0.0,0,0.0,0.0,28,10000000,79,0.0,56.06694560669456,53.333333333333336
Midfielder,0.0,0.0,14.0,79,4.0,11.0,13.0,28.0,3.0,0.0,0,166,16.6,0.0,8.0,13,0.0,13.0,3,0,11,0.0,1,0.1,5.0,20,0.0,0.0,19,950000,64,0.0,45.714285714285715,47.05882352941177
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,240000,59,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,2000000,70,0.0,0.0,0.0
Midfielder,0.0,0.0,47.0,55,5.0,26.0,43.0,133.0,15.0,0.0,1,1048,38.81,2.0,49.0,33,6.0,87.0,0,0,14,0.0,1,0.04,11.0,18,0.0,0.0,33,4500000,76,0.0,52.17391304347826,50.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,450000,60,0.0,0.0,0.0
Goalkeeper,4.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,444,22.2,0.0,0.0,0,0.0,105.0,0,0,0,0.0,0,0.0,0.0,0,68.0,1.0,29,7000000,77,16.0,0.0,0.0
Goalkeeper,10.0,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1079,29.16,0.0,0.0,0,0.0,367.0,2,0,1,0.0,0,0.0,0.0,0,100.0,0.0,34,6000000,80,50.0,0.0,0.0
Defender,2.0,29.0,42.0,79,2.0,31.0,99.0,97.0,11.0,0.0,0,612,29.14,0.0,17.0,24,0.0,32.0,2,0,18,0.0,0,0.0,0.0,0,0.0,0.0,19,8500000,74,0.0,56.29139072847682,46.34146341463415
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,2600000,71,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,1700000,68,0.0,0.0,0.0
Defender,4.0,47.0,49.0,69,6.0,49.0,276.0,159.0,11.0,0.0,1,1606,50.19,1.0,78.0,31,1.0,123.0,8,1,24,1.0,0,0.0,0.0,0,0.0,0.0,32,4400000,76,0.0,62.35632183908046,65.43778801843318
Midfielder,0.0,0.0,11.0,73,10.0,17.0,41.0,103.0,10.0,0.0,3,816,31.38,3.0,138.0,25,3.0,20.0,0,0,6,1.0,5,0.19,30.0,40,0.0,0.0,23,5500000,73,0.0,49.66442953020134,25.714285714285715
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,7.0,0.0,2.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,400000,62,0.0,0.0,0.0
Defender,4.0,35.0,41.0,66,4.0,58.0,105.0,132.0,9.0,1.0,1,896,35.84,0.0,71.0,14,1.0,56.0,1,0,12,0.0,0,0.0,0.0,0,0.0,0.0,31,5000000,76,0.0,55.8252427184466,62.244897959183675
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,8,4.0,0.0,0.0,0,0.0,0.0,1,0,2,0.0,0,0.0,0.0,0,0.0,0.0,23,2700000,70,0.0,0.0,0.0
Forward,0.0,0.0,3.0,0,3.0,4.0,9.0,0.0,0.0,0.0,0,223,7.96,0.0,5.0,0,0.0,0.0,2,0,14,10.0,5,0.18,22.0,45,0.0,0.0,25,16500000,79,0.0,0.0,0.0
Forward,0.0,0.0,23.0,0,9.0,8.0,10.0,0.0,0.0,0.0,3,591,20.38,4.0,2.0,0,0.0,0.0,6,0,28,15.0,13,0.45,56.0,59,0.0,0.0,20,31000000,81,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,3100000,70,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,2100000,70,0.0,0.0,0.0
Forward,0.0,0.0,12.0,0,14.0,6.0,27.0,0.0,0.0,0.0,3,433,12.37,3.0,5.0,0,0.0,0.0,3,0,23,22.0,6,0.17,57.0,37,0.0,0.0,26,8500000,75,0.0,0.0,0.0
Goalkeeper,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,22.0,0.0,0.0,0,0.0,7.0,0,0,0,0.0,0,0.0,0.0,0,3.0,0.0,25,1700000,70,3.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,280000,58,0.0,0.0,0.0
Defender,7.0,44.0,41.0,59,4.0,48.0,124.0,169.0,24.0,0.0,1,1014,30.73,3.0,74.0,26,0.0,39.0,3,0,22,1.0,0,0.0,0.0,0,0.0,0.0,27,8500000,78,0.0,52.94117647058823,51.851851851851855
Forward,0.0,0.0,9.0,0,12.0,2.0,16.0,0.0,0.0,0.0,1,375,12.93,5.0,3.0,0,0.0,0.0,0,0,13,5.0,7,0.24,48.0,31,0.0,0.0,30,21500000,82,0.0,0.0,0.0
Defender,1.0,5.0,2.0,100,1.0,1.0,14.0,12.0,0.0,0.0,0,83,27.67,0.0,1.0,0,1.0,11.0,1,0,2,0.0,0,0.0,0.0,0,0.0,0.0,24,2100000,70,0.0,59.09090909090909,71.42857142857143
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,550000,64,0.0,0.0,0.0
Midfielder,0.0,0.0,50.0,50,4.0,25.0,39.0,151.0,18.0,0.0,1,1062,37.93,0.0,6.0,50,1.0,39.0,8,0,38,2.0,2,0.07,22.0,36,0.0,0.0,27,4100000,73,0.0,45.370370370370374,48.214285714285715
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,4900000,74,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,1100000,69,0.0,0.0,0.0
Goalkeeper,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,26.0,0.0,0.0,0,0.0,27.0,0,0,0,0.0,0,0.0,0.0,0,8.0,0.0,34,1600000,73,3.0,0.0,0.0
Midfielder,0.0,0.0,17.0,88,16.0,11.0,13.0,99.0,38.0,0.0,1,557,15.91,4.0,86.0,21,1.0,26.0,2,0,7,4.0,3,0.09,36.0,25,0.0,0.0,21,6500000,73,0.0,46.391752577319586,17.24137931034483
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,37,270000,73,0.0,0.0,0.0
Midfielder,0.0,0.0,36.0,67,12.0,14.0,25.0,137.0,11.0,0.0,8,1215,31.97,16.0,234.0,29,10.0,68.0,2,0,33,9.0,7,0.18,44.0,45,0.0,0.0,26,9000000,76,0.0,29.69924812030075,18.571428571428573
Midfielder,0.0,0.0,117.0,79,6.0,62.0,55.0,287.0,18.0,0.0,1,1566,47.45,1.0,11.0,27,1.0,71.0,6,1,50,1.0,2,0.06,23.0,30,0.0,0.0,27,24500000,83,0.0,56.12244897959184,50.0
Defender,4.0,28.0,21.0,76,4.0,17.0,54.0,94.0,16.0,0.0,1,618,26.87,1.0,98.0,22,2.0,44.0,3,0,17,4.0,0,0.0,0.0,0,0.0,0.0,22,3700000,72,0.0,45.18518518518518,40.54054054054054
Goalkeeper,1.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,17.75,0.0,0.0,0,0.0,19.0,0,0,0,0.0,0,0.0,0.0,0,6.0,0.0,29,700000,68,2.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,3300000,72,0.0,0.0,0.0
Midfielder,0.0,0.0,1.0,100,0.0,0.0,0.0,2.0,0.0,0.0,0,5,5.0,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,550000,61,0.0,50.0,0.0
Goalkeeper,4.0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,544,28.63,0.0,0.0,0,0.0,185.0,0,0,1,0.0,0,0.0,0.0,0,53.0,1.0,30,14000000,82,21.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,450000,64,0.0,0.0,0.0
Midfielder,0.0,0.0,40.0,57,1.0,23.0,60.0,69.0,6.0,0.0,0,527,20.27,0.0,17.0,29,0.0,14.0,7,0,30,0.0,1,0.04,14.0,64,0.0,0.0,22,3000000,71,0.0,46.2882096069869,53.125
Forward,0.0,0.0,6.0,0,18.0,3.0,0.0,0.0,0.0,0.0,4,1369,40.26,9.0,51.0,0,0.0,0.0,2,0,13,16.0,12,0.35,71.0,52,0.0,0.0,26,90500000,90,0.0,0.0,0.0
Goalkeeper,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,23.5,0.0,0.0,0,0.0,34.0,0,0,0,0.0,0,0.0,0.0,0,8.0,0.0,31,11000000,81,3.0,0.0,0.0
Defender,0.0,1.0,0.0,0,0.0,1.0,9.0,1.0,0.0,0.0,0,9,4.5,0.0,0.0,0,0.0,0.0,1,0,2,0.0,0,0.0,0.0,0,0.0,0.0,26,1800000,70,0.0,33.333333333333336,100.0
Forward,0.0,0.0,7.0,0,4.0,2.0,20.0,0.0,0.0,0.0,2,234,14.63,0.0,1.0,0,0.0,0.0,0,0,10,7.0,2,0.13,17.0,41,0.0,0.0,30,3000000,72,0.0,0.0,0.0
Midfielder,0.0,0.0,51.0,65,4.0,31.0,25.0,213.0,8.0,0.0,1,2085,77.22,2.0,25.0,20,7.0,152.0,1,0,26,0.0,1,0.04,15.0,20,0.0,0.0,27,21500000,82,0.0,52.12765957446808,71.7948717948718
Midfielder,0.0,0.0,16.0,63,10.0,8.0,28.0,113.0,24.0,0.0,2,802,23.59,3.0,23.0,17,5.0,20.0,1,0,19,16.0,2,0.06,25.0,24,0.0,0.0,25,8500000,75,0.0,35.609756097560975,20.54794520547945
Goalkeeper,7.0,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,689,25.52,0.0,0.0,0,0.0,229.0,1,0,0,0.0,0,0.0,0.0,0,91.0,0.0,30,3600000,74,41.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,875000,65,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,1000000,64,0.0,0.0,0.0
Goalkeeper,5.0,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,630,26.25,0.0,0.0,0,0.0,208.0,0,0,1,0.0,0,0.0,0.0,0,61.0,0.0,36,2000000,80,44.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,550000,62,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,1200000,69,0.0,0.0,0.0
Defender,5.0,42.0,60.0,85,3.0,40.0,254.0,200.0,25.0,0.0,1,1323,47.25,1.0,6.0,17,1.0,142.0,7,0,22,0.0,0,0.0,0.0,0,0.0,0.0,23,10500000,77,0.0,60.75471698113208,53.50877192982456
